Parça_Kodu,champion,votes,MAE,RMSE,WAPE,sMAPE
Part-1495,HareketliOrtalama,3,15874.333333333334,22888.500649889673,40.25817032140261,49.709168427372745
Part-1496,UstelDuzeltme,3,12823.127767699902,16182.692794739352,41.729274203909085,54.80405267143952
Part-1497,HareketliOrtalama,3,5538.666666666667,8155.324450252661,38.22054561347012,48.83571118882628
Part-1498,LightGBM,4,7617.167084989273,8969.050738498676,19.873549265307773,21.00629557665097
Part-1499,CatBoost,4,5914.244505320655,6070.204453515763,19.152863058655477,19.751151090752543
Part-15,UstelDuzeltme,3,25880.0,36535.80967062801,14.340413034925668,14.718424420537982
Part-150,LightGBM,4,9904.22496796604,11295.030875193666,26.754075468242522,30.57864733079147
Part-1500,Croston-SBA,3,101.83333333333333,122.45643813179323,28.37900603808639,28.775346138406
Part-1501,HareketliOrtalama,3,1193.6111111111113,1676.5933549247347,39.42563537939261,51.416839682335954
Part-1502,CatBoost,4,347.7199362417935,416.45374671282707,40.44822833367121,58.82233119152664
Part-1503,Croston-SBA,3,718.7497442267331,829.6407915357138,106.01028675910517,114.59950309153906
Part-1504,RandomForest,3,320.8394280745566,425.0269014590309,16.78176766147101,16.881324808627788
Part-1505,CatBoost,3,555.5478893686259,588.7769467843175,98.76406922108904,122.7329775747041
Part-1506,RandomForest,2,1447.2143555968667,1508.1202162130567,75.61203529764194,121.18971248165738
Part-1507,LightGBM,4,7854.798549070361,8651.171452536051,16.479289793425657,17.572082930575373
Part-1508,CatBoost,3,229.3037964872192,263.2846667598763,64.86670339100968,98.80465034556387
Part-1509,Croston-SBA,3,332.8333333333333,369.90041728452246,100.0,123.91134544896197
Part-151,RandomForest,4,5332.92999843843,6512.7666476216655,20.748143867247602,20.95931008069921
Part-1510,CatBoost,2,769.3386978788743,776.1021501231918,278.2418437174952,179.38277184303172
Part-1511,HareketliOrtalama,4,10631.777777777776,11780.775743180542,25.02242410453947,26.977693132628573
Part-1512,CatBoost,4,9187.900317956613,10798.764789378685,27.54648440111914,28.503279757190963
Part-1513,XGBoost,4,10315.027994791666,16861.38749715518,27.980671719095433,41.95655004639075
Part-1514,CatBoost,2,25372.32336773665,25879.856014380093,99.3888752408565,131.5099574114538
Part-1515,XGBoost,2,8041.751953125,10925.956514650918,17.23127942901681,17.883324954055976
Part-1516,RandomForest,3,6070.861609534975,7450.242579457568,19.68353543139292,19.433341739832958
Part-1517,CatBoost,3,14345.02016774161,16963.623328442773,47.831349026896916,42.19511304147481
Part-1518,HareketliOrtalama,3,942.6666666666666,1057.7382578985323,60.53082191780822,76.20051924931484
Part-1519,HareketliOrtalama,4,2468.8333333333335,2791.335253960011,51.91532611362282,67.266602582405
Part-152,CatBoost,4,2475.293743216616,3416.3278329355217,10.756145092448195,11.54230983346203
Part-1520,Croston-SBA,3,7533.333333333333,9919.38709983693,18.43784163036207,19.457922679911412
Part-1521,Croston-SBA,3,19606.5,20528.334656617226,100.0,126.08833808695034
Part-1522,CatBoost,2,1361.0793937664237,1388.9554290683936,99.9935883751505,127.71905847689438
Part-1523,RandomForest,4,629.3247184306975,801.5511329928124,20.782367277143408,22.734417460679587
Part-1524,HareketliOrtalama,3,727.5555555555557,1104.932426289801,29.92413856137465,44.207927928118465
Part-1525,HareketliOrtalama,3,3132.5,7673.026619268306,100.0,33.33333333333333
Part-1526,CatBoost,4,14303.290379275697,17940.43139892831,30.002916492093423,48.113863163162065
Part-1527,UstelDuzeltme,3,4529.462623673673,6923.315078547222,14.646999780129907,13.670559077893598
Part-1528,CatBoost,4,2335.59579160103,2825.0579513539415,9.887235772366672,9.579179574550894
Part-1529,RandomForest,4,17949.317450280203,18874.544624831262,42.53359163896068,41.29019520583901
Part-153,Croston-SBA,3,10321.5,14108.917902967802,58.76229967074362,76.72070037198353
Part-1530,LightGBM,3,45265.607436982566,47388.87148365636,24.54921796092962,28.215174132138028
Part-1531,HareketliOrtalama,4,104.66666666666667,123.94891420796446,16.657824933687003,17.095871199715205
Part-1532,UstelDuzeltme,3,4993.352482808473,6298.26032494742,18.308999790297268,20.28035041903468
Part-1533,RandomForest,4,998.4879747291575,1127.619344984403,63.6452549492717,96.90629689866643
Part-1534,LightGBM,3,945.4131527336334,1060.0798702014179,68.0643018526734,80.37046118809415
Part-1535,LightGBM,3,9787.519906388949,11293.899301094012,93.94816573611968,111.82479208799845
Part-1536,CatBoost,3,17049.832075852668,17288.493576594727,158.49496847904686,153.06874771789305
Part-1537,CatBoost,3,1298.0593733253008,1307.4167825701668,87.98414188829423,124.84050359059324
Part-1538,CatBoost,3,929.959872081221,972.2027181269485,94.58822228322302,134.77514532122245
Part-1539,LightGBM,4,457.43062420304614,572.5254841521082,36.99398497396248,39.04376618635316
Part-154,HareketliOrtalama,4,5426.166666666669,6384.573922092742,13.734407100701555,14.383158704229567
Part-1540,RandomForest,4,5821.973748667332,7992.345358282393,29.411087295723696,46.572601038629166
Part-1541,Croston-SBA,4,7281.1752453266745,10041.966235246195,23.10420677886901,23.01354831144334
Part-1542,RandomForest,3,1313.2301854741888,1442.8771549599962,93.92515332989787,118.98234897194861
Part-1543,Croston-SBA,3,329.5,358.0504821595493,100.0,122.90852319035335
Part-1544,Croston-SBA,3,101.2162504096109,109.25959250468397,175.01368946906783,142.81629723217765
Part-1545,LightGBM,3,831.0199304625613,891.5697084726792,69.94136039802733,101.59771639901747
Part-1546,CatBoost,4,1659.8226816829972,1848.276381508713,99.04461551564378,133.47044818543978
Part-1547,LightGBM,4,732.1631947395703,1056.8670771536927,11.1715259986202,11.510235304285574
